X [s];IL: EMG 1 [V];LON: EMG 2 [V]
0.332844828;2.18204E-06;-1.49386E-05
0.333310345;3.18914E-06;-2.1149E-05
0.333775862;4.53193E-06;-3.122E-05
0.334241379;6.88182E-06;-3.79339E-05
0.334706897;6.54612E-06;-3.97803E-05
0.335172414;4.53193E-06;-3.40734E-05
0.335637931;6.54612E-06;-2.09812E-05
0.336103448;1.05745E-05;-4.19623E-06
0.336568966;1.12459E-05;1.10781E-05
0.337034483;1.05745E-05;2.09812E-05
0.3375;8.56031E-06;2.36667E-05
0.337965517;5.87472E-06;2.13169E-05
0.338431034;2.51774E-06;1.98062E-05
