,,New Patient:LElbAnglesXZY,,,New Patient:LShoAnglesXZY,,,New Patient:LShoAnglesYZY,,,New Patient:LWristAnglesXZY,,,New Patient:RElbAnglesXZY,,,New Patient:RShoAnglesXZY,,,New Patient:RShoAnglesYZY,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RSHOX,RSHOY,RSHOZ,X,Y,Z
1274,0,38.4815,1.57E-10,-139.212,53.7267,-10.0962,-1.25757,-257.546,54.3751,261.412,-19.2451,1.42796,0.417905,56.0247,1.02E-10,101.118,21.737,25.2632,34.5695,38.124,32.8545,-8.48212
1275,0,38.4253,1.58E-10,-139.339,54.0482,-10.1195,-1.30551,-257.567,54.6921,261.433,-19.3179,1.48345,0.407569,56.0781,1.02E-10,101.182,21.7461,25.253,34.6597,38.148,32.8526,-8.41597
1276,0,38.3753,1.59E-10,-139.456,54.3683,-10.1496,-1.37644,-257.578,55.0084,261.425,-19.3971,1.53357,0.398399,56.1332,1.02E-10,101.222,21.7593,25.2438,34.7474,38.1756,32.8541,-8.35713
1277,0,38.3319,1.60E-10,-139.562,54.6845,-10.1863,-1.46994,-257.582,55.3218,261.389,-19.4821,1.57862,0.391499,56.1869,1.03E-10,101.242,21.7764,25.2359,34.8315,38.2064,32.8589,-8.30617
1278,0,38.2959,1.61E-10,-139.659,54.9946,-10.2288,-1.58426,-257.576,55.6299,261.326,-19.5716,1.61933,0.387684,56.2363,1.03E-10,101.244,21.7971,25.2294,34.9112,38.2397,32.867,-8.26323
1279,0,38.2684,1.61E-10,-139.746,55.2961,-10.2763,-1.71653,-257.563,55.9302,261.241,-19.6637,1.65716,0.387338,56.2793,1.03E-10,101.234,21.8208,25.2246,34.9859,38.2746,32.8781,-8.22794
1280,0,38.2505,1.62E-10,-139.821,55.587,-10.328,-1.86241,-257.544,56.2206,261.136,-19.7556,1.69353,0.390606,56.3149,1.03E-10,101.216,21.8468,25.2218,35.0551,38.3097,32.8922,-8.1993
1281,0,38.2437,1.62E-10,-139.884,55.8653,-10.3828,-2.01689,-257.518,56.499,261.017,-19.8444,1.73032,0.397219,56.3437,1.04E-10,101.193,21.874,25.2211,35.1187,38.3436,32.9086,-8.17578
1282,0,38.2497,1.63E-10,-139.93,56.1297,-10.4399,-2.17449,-257.488,56.764,260.891,-19.928,1.76918,0.406733,56.3674,1.04E-10,101.171,21.9015,25.2228,35.1767,38.3747,32.9268,-8.15561
1283,0,38.2697,1.63E-10,-139.959,56.3792,-10.4986,-2.32964,-257.454,57.0147,260.762,-20.0041,1.81155,0.418498,56.3886,1.04E-10,101.154,21.9278,25.2268,35.2295,38.4016,32.9461,-8.13661
1284,0,38.3046,1.63E-10,-139.968,56.6138,-10.5581,-2.47742,-257.416,57.2508,260.637,-20.0723,1.85827,0.432019,56.4107,1.04E-10,101.148,21.9519,25.2329,35.2776,38.423,32.9655,-8.1167
1285,0,38.3547,1.62E-10,-139.957,56.834,-10.618,-2.61386,-257.377,57.4728,260.52,-20.1331,1.90947,0.446612,56.4369,1.04E-10,101.156,21.9727,25.2408,35.3217,38.438,32.9842,-8.09408
1286,0,38.4191,1.62E-10,-139.926,57.0412,-10.6776,-2.73628,-257.335,57.6821,260.413,-20.1877,1.96458,0.461945,56.4701,1.04E-10,101.183,21.9893,25.2501,35.3626,38.4463,33.0013,-8.06722
1287,0,38.4964,1.61E-10,-139.878,57.2376,-10.7367,-2.84378,-257.293,57.8807,260.32,-20.2374,2.02231,0.477537,56.5121,1.04E-10,101.23,22.0013,25.2604,35.401,38.4478,33.0162,-8.03524
1288,0,38.5841,1.60E-10,-139.817,57.4257,-10.7949,-2.93708,-257.251,58.0712,260.239,-20.2834,2.08104,0.493104,56.5631,1.04E-10,101.299,22.0087,25.2711,35.4376,38.4433,33.0286,-7.99801
1289,0,38.6794,1.60E-10,-139.745,57.6085,-10.8521,-3.01851,-257.209,58.2563,260.17,-20.3261,2.1383,0.508178,56.6222,1.04E-10,101.386,22.0119,25.2818,35.4727,38.4336,33.0383,-7.95617
1290,0,38.7795,1.59E-10,-139.668,57.7889,-10.9083,-3.09187,-257.168,58.4388,260.109,-20.3651,2.19155,0.522583,56.6869,1.04E-10,101.487,22.0115,25.2922,35.5061,38.42,33.0457,-7.91114
1291,0,38.8817,1.58E-10,-139.587,57.9692,-10.964,-3.16202,-257.128,58.6212,260.052,-20.3982,2.23821,0.535985,56.7537,1.04E-10,101.595,22.0085,25.3021,35.5374,38.4039,33.051,-7.86506
1292,0,38.9841,1.57E-10,-139.506,58.1514,-11.0198,-3.23436,-257.088,58.8054,259.994,-20.4234,2.27542,0.548152,56.8188,1.04E-10,101.703,22.0035,25.3114,35.5652,38.3862,33.0546,-7.82028
1293,0,39.0857,1.56E-10,-139.423,58.3366,-11.077,-3.31444,-257.047,58.9926,259.928,-20.4375,2.30074,0.559021,56.8784,1.04E-10,101.802,21.9974,25.32,35.5885,38.368,33.0571,-7.77919
1294,0,39.1866,1.55E-10,-139.339,58.525,-11.1368,-3.40729,-257.003,59.1833,259.849,-20.4382,2.31156,0.568692,56.9294,1.04E-10,101.887,21.9907,25.3281,35.6058,38.3497,33.0588,-7.74365
1295,0,39.2875,1.54E-10,-139.25,58.7163,-11.2006,-3.51687,-256.954,59.3771,259.752,-20.4246,2.30574,0.577389,56.9699,1.04E-10,101.954,21.9834,25.3356,35.6165,38.3315,33.0597,-7.71457
1296,0,39.39,1.53E-10,-139.154,58.9094,-11.27,-3.6458,-256.9,59.5734,259.633,-20.3969,2.28171,0.585513,56.9995,1.04E-10,101.999,21.9756,25.3428,35.6205,38.3131,33.0602,-7.69179
1297,0,39.4955,1.52E-10,-139.049,59.1036,-11.3458,-3.79461,-256.839,59.7713,259.491,-20.3572,2.23848,0.593574,57.0189,1.04E-10,102.025,21.9671,25.3498,35.6189,38.294,33.0599,-7.67377
1298,0,39.6054,1.50E-10,-138.933,59.2978,-11.4284,-3.96187,-256.77,59.9701,259.328,-20.3092,2.17659,0.602079,57.0301,1.05E-10,102.035,21.9575,25.3567,35.6134,38.2737,33.059,-7.65806
1299,0,39.7201,1.49E-10,-138.806,59.492,-11.5177,-4.14418,-256.693,60.1695,259.146,-20.2581,2.098,0.61154,57.036,1.05E-10,102.032,21.9464,25.3635,35.6069,38.2517,33.0571,-7.64146
1300,0,39.8398,1.48E-10,-138.671,59.6864,-11.6128,-4.33652,-256.61,60.3697,258.951,-20.2095,2.00653,0.622299,57.0395,1.05E-10,102.023,21.9337,25.3703,35.6022,38.2279,33.0542,-7.62078
1301,0,39.9635,1.46E-10,-138.53,59.8819,-11.7125,-4.53293,-256.522,60.5715,258.751,-20.1692,1.90746,0.634419,57.0436,1.05E-10,102.011,21.9192,25.3768,35.6021,38.2023,33.0499,-7.59316
1302,0,40.0899,1.45E-10,-138.386,60.0799,-11.8153,-4.72719,-256.431,60.7761,258.552,-20.1424,1.80739,0.64783,57.0504,1.05E-10,102,21.903,25.3827,35.6089,38.1753,33.0443,-7.55684
1303,0,40.2177,1.43E-10,-138.242,60.2823,-11.9203,-4.91353,-256.338,60.9851,258.362,-20.1321,1.71377,0.661807,57.0613,1.05E-10,101.992,21.8855,25.3879,35.6238,38.1477,33.0372,-7.51133
1304,0,40.3457,1.42E-10,-138.101,60.4906,-12.0265,-5.0872,-256.245,61.1999,258.187,-20.1394,1.63358,0.675632,57.0765,1.05E-10,101.984,21.867,25.3918,35.6467,38.1204,33.0286,-7.45754
1305,0,40.473,1.41E-10,-137.964,60.7062,-12.1337,-5.24476,-256.151,61.4218,258.03,-20.1637,1.57252,0.68808,57.0954,1.05E-10,101.976,21.8479,25.3941,35.6766,38.0943,33.0185,-7.39757
1306,0,40.5993,1.39E-10,-137.83,60.93,-12.2423,-5.38418,-256.058,61.6518,257.893,-20.2017,1.53463,0.697853,57.1168,1.05E-10,101.964,21.8285,25.3947,35.7111,38.0701,33.007,-7.33437
1307,0,40.7246,1.38E-10,-137.699,61.1625,-12.3527,-5.50454,-255.964,61.8903,257.777,-20.2498,1.52124,0.703885,57.1388,1.05E-10,101.946,21.8091,25.3933,35.7478,38.0483,32.994,-7.27122
1308,0,40.8491,1.36E-10,-137.569,61.4036,-12.4654,-5.60594,-255.868,62.1373,257.683,-20.3035,1.53132,0.705182,57.1597,1.06E-10,101.918,21.7897,25.3899,35.7835,38.0292,32.9796,-7.21106
1309,0,40.973,1.35E-10,-137.44,61.6527,-12.5807,-5.68892,-255.771,62.3923,257.609,-20.3584,1.56166,0.701335,57.1777,1.06E-10,101.883,21.7705,25.3846,35.816,38.0124,32.9638,-7.15624
1310,0,41.0959,1.34E-10,-137.311,61.9092,-12.6981,-5.75446,-255.672,62.6546,257.554,-20.4123,1.60713,0.692462,57.1917,1.06E-10,101.843,21.7511,25.3776,35.8435,37.9976,32.9468,-7.10806
1311,0,41.2173,1.32E-10,-137.182,62.1721,-12.817,-5.8037,-255.573,62.9231,257.517,-20.4639,1.6621,0.679165,57.2008,1.06E-10,101.802,21.7314,25.3693,35.865,37.984,32.9286,-7.06669
1312,0,41.336,1.31E-10,-137.054,62.4406,-12.936,-5.83787,-255.475,63.1969,257.499,-20.5138,1.72048,0.662802,57.2048,1.06E-10,101.769,21.7112,25.3601,35.8805,37.9709,32.9095,-7.03151
1313,0,41.4505,1.30E-10,-136.931,62.714,-13.0532,-5.85824,-255.379,63.4751,257.497,-20.5642,1.77692,0.644997,57.204,1.06E-10,101.751,21.6904,25.3505,35.8909,37.9576,32.8896,-7.00108
1314,0,41.5589,1.29E-10,-136.816,62.9915,-13.1668,-5.8662,-255.288,63.7567,257.511,-20.6179,1.82711,0.627674,57.1988,1.06E-10,101.754,21.6691,25.341,35.8973,37.9436,32.8695,-6.97374
1315,0,41.6596,1.28E-10,-136.713,63.2727,-13.2747,-5.8632,-255.203,64.041,257.541,-20.6775,1.86815,0.612743,57.1901,1.06E-10,101.782,21.6474,25.3319,35.9011,37.9285,32.8495,-6.94796
1316,0,41.7511,1.27E-10,-136.625,63.557,-13.3755,-5.85093,-255.128,64.3274,257.586,-20.7454,1.8989,0.601783,57.179,1.06E-10,101.835,21.6257,25.3236,35.9036,37.9124,32.8301,-6.92274
1317,0,41.8325,1.26E-10,-136.556,63.8441,-13.4679,-5.83103,-255.061,64.6153,257.644,-20.8218,1.91956,0.596008,57.1667,1.06E-10,101.909,21.6044,25.3162,35.9054,37.8955,32.8116,-6.89753
1318,0,41.9039,1.25E-10,-136.507,64.1332,-13.5515,-5.80538,-255.004,64.9041,257.713,-20.9067,1.93151,0.596038,57.1544,1.05E-10,101.997,21.5839,25.31,35.9071,37.8783,32.7945,-6.87265
1319,0,41.9658,1.25E-10,-136.479,64.4233,-13.6263,-5.77552,-254.957,65.1927,257.791,-20.9977,1.93681,0.601977,57.1436,1.05E-10,102.086,21.5646,25.3048,35.9084,37.8611,32.7788,-6.84871
1320,0,42.0197,1.24E-10,-136.47,64.7134,-13.6931,-5.74306,-254.919,65.4803,257.876,-21.0911,1.93794,0.613281,57.1359,1.05E-10,102.165,21.5468,25.3006,35.9088,37.8446,32.7648,-6.82673
1321,0,42.0674,1.24E-10,-136.477,65.0019,-13.7529,-5.70924,-254.888,65.7655,257.965,-21.184,1.93672,0.628936,57.1325,1.05E-10,102.222,21.5306,25.297,35.9078,37.8291,32.7522,-6.80781
1322,0,42.1111,1.24E-10,-136.496,65.2873,-13.8069,-5.67518,-254.862,66.0469,258.057,-21.2723,1.93493,0.647555,57.1348,1.04E-10,102.248,21.5161,25.2939,35.905,37.8153,32.7411,-6.79284
1323,0,42.1529,1.24E-10,-136.521,65.5678,-13.8566,-5.64187,-254.841,66.3231,258.149,-21.3535,1.9335,0.667749,57.1432,1.04E-10,102.24,21.5037,25.2909,35.9003,37.8038,32.7312,-6.78255
1324,0,42.1948,1.24E-10,-136.55,65.8417,-13.9031,-5.61029,-254.821,66.5925,258.238,-21.4253,1.93313,0.687776,57.1578,1.05E-10,102.198,21.4934,25.2877,35.8941,37.7952,32.7225,-6.77707
1325,0,42.2383,1.24E-10,-136.577,66.1076,-13.9477,-5.5816,-254.803,66.8538,258.324,-21.4867,1.93372,0.706268,57.1779,1.05E-10,102.128,21.4857,25.2841,35.8875,37.7902,32.7152,-6.77615
1326,0,42.2843,1.24E-10,-136.599,66.364,-13.9915,-5.55703,-254.784,67.1059,258.403,-21.5379,1.93514,0.72202,57.2022,1.05E-10,102.039,21.4809,25.2799,35.882,37.7895,32.7092,-6.7791
1327,0,42.3334,1.24E-10,-136.614,66.61,-14.0353,-5.53813,-254.764,67.3479,258.474,-21.5794,1.93737,0.734021,57.2287,1.06E-10,101.943,21.4795,25.2752,35.8792,37.7938,32.7049,-6.78492
1328,0,42.3854,1.23E-10,-136.62,66.845,-14.08,-5.52634,-254.742,67.5791,258.534,-21.6115,1.9404,0.74176,57.2552,1.06E-10,101.853,21.482,25.2699,35.8808,37.8034,32.7025,-6.79241
1329,0,42.44,1.23E-10,-136.617,67.0682,-14.126,-5.52307,-254.716,67.7992,258.582,-21.6355,1.94446,0.744894,57.2796,1.07E-10,101.779,21.4882,25.2644,35.8879,37.818,32.7022,-6.80028
1330,0,42.4968,1.23E-10,-136.603,67.2792,-14.1737,-5.52929,-254.688,68.0077,258.616,-21.6519,1.95016,0.743654,57.3001,1.07E-10,101.728,21.498,25.2587,35.9012,37.8371,32.7041,-6.80729
1331,0,42.5551,1.22E-10,-136.579,67.4777,-14.2231,-5.54531,-254.656,68.2041,258.637,-21.6614,1.95801,0.738494,57.3156,1.07E-10,101.704,21.5107,25.2534,35.9202,37.8595,32.708,-6.81248
1332,0,42.6143,1.22E-10,-136.546,67.6635,-14.2738,-5.5706,-254.621,68.3884,258.645,-21.6635,1.96873,0.730102,57.3256,1.07E-10,101.706,21.5252,25.2487,35.9436,37.8832,32.7135,-6.81519
1333,0,42.6738,1.21E-10,-136.503,67.8361,-14.3251,-5.60364,-254.584,68.5599,258.641,-21.658,1.98258,0.719567,57.3307,1.07E-10,101.732,21.5402,25.2449,35.9695,37.9063,32.7199,-6.81516
1334,0,42.7329,1.21E-10,-136.453,67.9955,-14.376,-5.64227,-254.547,68.7187,258.628,-21.6446,1.99968,0.707899,57.3319,1.07E-10,101.775,21.5539,25.2422,35.9952,37.9266,32.7263,-6.81234
1335,0,42.791,1.20E-10,-136.397,68.1416,-14.4253,-5.68349,-254.509,68.8645,258.61,-21.6227,2.01948,0.696231,57.331,1.07E-10,101.831,21.5649,25.2405,36.0183,37.9423,32.7318,-6.80718
1336,0,42.847,1.20E-10,-136.338,68.275,-14.4719,-5.72414,-254.473,68.9976,258.589,-21.5927,2.04105,0.68557,57.3298,1.06E-10,101.895,21.572,25.2396,36.0365,37.9521,32.7355,-6.80021
1337,0,42.8998,1.19E-10,-136.279,68.3963,-14.5146,-5.76116,-254.44,69.1187,258.571,-21.5552,2.06272,0.676795,57.3301,1.06E-10,101.964,21.5743,25.2392,36.0484,37.9553,32.7366,-6.79206
1338,0,42.948,1.18E-10,-136.225,68.5067,-14.5527,-5.79185,-254.411,69.2288,258.557,-21.5111,2.08315,0.670389,57.3332,1.06E-10,102.037,21.5714,25.2387,36.0535,37.9525,32.7345,-6.78331
1339,0,42.9898,1.18E-10,-136.179,68.6078,-14.5858,-5.81434,-254.386,69.3294,258.552,-21.4628,2.10047,0.666536,57.3401,1.06E-10,102.111,21.5638,25.2376,36.0526,37.9445,32.729,-6.77428
1340,0,43.0235,1.18E-10,-136.143,68.7012,-14.6136,-5.82767,-254.366,69.4221,258.555,-21.4132,2.11342,0.665152,57.3509,1.06E-10,102.188,21.552,25.2352,36.0472,37.9331,32.72,-6.76509
1341,0,43.0474,1.17E-10,-136.12,68.789,-14.6365,-5.83176,-254.35,69.5089,258.567,-21.3649,2.12122,0.665724,57.3653,1.06E-10,102.266,21.5374,25.2312,36.0395,37.9202,32.7081,-6.75564
1342,0,43.0601,1.17E-10,-136.111,68.8728,-14.6551,-5.82746,-254.339,69.5914,258.589,-21.3213,2.12372,0.66766,57.3825,1.05E-10,102.344,21.5212,25.2253,36.032,37.9077,32.6938,-6.74564
1343,0,43.0609,1.17E-10,-136.115,68.954,-14.6699,-5.81635,-254.332,69.671,258.618,-21.2857,2.12099,0.670188,57.4014,1.05E-10,102.421,21.5046,25.2174,36.027,37.8972,32.6778,-6.73481
1344,0,43.0498,1.17E-10,-136.132,69.0335,-14.6816,-5.8005,-254.327,69.7486,258.652,-21.26,2.11402,0.672582,57.4206,1.05E-10,102.494,21.4887,25.2078,36.0259,37.8897,32.661,-6.7228
1345,0,43.0275,1.18E-10,-136.157,69.1115,-14.6909,-5.78247,-254.325,69.8246,258.689,-21.2461,2.10347,0.674281,57.4391,1.05E-10,102.56,21.4741,25.1969,36.0295,37.8854,32.6441,-6.7094
1346,0,42.9958,1.18E-10,-136.188,69.1877,-14.6985,-5.7649,-254.324,69.8988,258.726,-21.2436,2.0899,0.67501,57.4558,1.05E-10,102.619,21.4612,25.1853,36.0378,37.8841,32.6275,-6.69446
1347,0,42.9569,1.18E-10,-136.221,69.2614,-14.7045,-5.75031,-254.325,69.9703,258.76,-21.2516,2.07344,0.674493,57.47,1.05E-10,102.668,21.4497,25.1735,36.05,37.8848,32.6118,-6.67793
1348,0,42.914,1.19E-10,-136.253,69.3313,-14.7095,-5.74113,-254.327,70.0381,258.787,-21.2672,2.05435,0.672898,57.481,1.05E-10,102.71,21.4393,25.1622,36.065,37.8862,32.5971,-6.65977
1349,0,42.8701,1.19E-10,-136.282,69.396,-14.7134,-5.73907,-254.329,70.1008,258.806,-21.287,2.03185,0.670426,57.4887,1.05E-10,102.747,21.4295,25.1519,36.0814,37.887,32.5835,-6.63984
1350,0,42.8283,1.19E-10,-136.306,69.4542,-14.7164,-5.74533,-254.332,70.1571,258.816,-21.3061,2.00598,0.667441,57.4929,1.05E-10,102.782,21.4197,25.143,36.0985,37.8861,32.571,-6.61786
1351,0,42.7916,1.20E-10,-136.326,69.5047,-14.7183,-5.76014,-254.334,70.2058,258.815,-21.3199,1.97729,0.664163,57.4936,1.05E-10,102.818,21.4095,25.1357,36.1156,37.8828,32.5594,-6.59369
1352,0,42.7621,1.20E-10,-136.342,69.5466,-14.7191,-5.7828,-254.338,70.2462,258.804,-21.3244,1.94687,0.660864,57.4911,1.04E-10,102.859,21.3987,25.13,36.1324,37.8767,32.5486,-6.56712
1353,0,42.7414,1.20E-10,-136.356,69.5794,-14.7187,-5.81176,-254.341,70.2778,258.785,-21.3163,1.91678,0.657659,57.4855,1.04E-10,102.906,21.3875,25.1258,36.1492,37.8681,32.5386,-6.53832
1354,0,42.7301,1.20E-10,-136.369,69.6035,-14.7168,-5.84462,-254.346,70.3008,258.759,-21.2936,1.88986,0.654715,57.4772,1.04E-10,102.962,21.3763,25.1229,36.1662,37.8577,32.5296,-6.50779
1355,0,42.7281,1.20E-10,-136.384,69.6192,-14.7134,-5.87863,-254.351,70.3157,258.731,-21.2564,1.86899,0.652292,57.4666,1.04E-10,103.025,21.3656,25.1212,36.1837,37.8468,32.5218,-6.47657
1356,0,42.7344,1.20E-10,-136.403,69.6279,-14.7083,-5.91089,-254.357,70.3236,258.703,-21.2062,1.85659,0.650511,57.4545,1.04E-10,103.093,21.3564,25.1204,36.2014,37.8364,32.5155,-6.44619
1357,0,42.7472,1.21E-10,-136.426,69.6311,-14.7018,-5.93907,-254.364,70.326,258.678,-21.1455,1.85491,0.649635,57.4414,1.03E-10,103.165,21.3497,25.1204,36.219,37.8279,32.5114,-6.41856
1358,0,42.7645,1.21E-10,-136.453,69.6304,-14.694,-5.96161,-254.372,70.3246,258.658,-21.0787,1.86406,0.649946,57.4284,1.03E-10,103.236,21.3463,25.1215,36.236,37.8224,32.5101,-6.39552
1359,0,42.7839,1.21E-10,-136.484,69.6278,-14.6855,-5.97823,-254.381,70.3213,258.644,-21.0095,1.8837,0.651548,57.4164,1.03E-10,103.305,21.3472,25.1238,36.2515,37.8206,32.5124,-6.37882
1360,0,42.8031,1.21E-10,-136.516,69.6252,-14.6769,-5.9899,-254.39,70.3181,258.634,-20.9429,1.91155,0.654495,57.4065,1.02E-10,103.369,21.353,25.1277,36.265,37.8229,32.5189,-6.36976
1361,0,42.8201,1.21E-10,-136.546,69.6244,-14.669,-5.9987,-254.398,70.3165,258.628,-20.8823,1.94471,0.658447,57.3996,1.02E-10,103.425,21.3641,25.1338,36.2758,37.829,32.5302,-6.36882
1362,0,42.8333,1.21E-10,-136.572,69.6265,-14.6626,-6.00746,-254.405,70.318,258.622,-20.8314,1.97934,0.663047,57.3966,1.02E-10,103.472,21.3806,25.1424,36.2839,37.8385,32.5466,-6.37575
1363,0,42.8416,1.21E-10,-136.589,69.6326,-14.6582,-6.01918,-254.41,70.3234,258.614,-20.7924,2.01164,0.66778,57.3979,1.02E-10,103.51,21.402,25.1539,36.2892,37.8505,32.5681,-6.38963
1364,0,42.8445,1.21E-10,-136.597,69.6429,-14.6562,-6.03647,-254.414,70.3332,258.6,-20.767,2.03802,0.672132,57.4041,1.02E-10,103.537,21.4275,25.1682,36.2921,37.864,32.5943,-6.40895
1365,0,42.8423,1.21E-10,-136.594,69.6574,-14.6566,-6.06103,-254.415,70.3471,258.58,-20.7554,2.05563,0.6757,57.415,1.02E-10,103.555,21.456,25.1852,36.2928,37.8779,32.6243,-6.43209
1366,0,42.8357,1.21E-10,-136.581,69.6753,-14.659,-6.09322,-254.414,70.3646,258.552,-20.7567,2.06244,0.678341,57.4303,1.02E-10,103.562,21.4862,25.2044,36.2914,37.8909,32.657,-6.45729
1367,0,42.8259,1.21E-10,-136.56,69.6959,-14.6629,-6.13218,-254.412,70.3848,258.517,-20.7697,2.05738,0.680176,57.4498,1.02E-10,103.559,21.5167,25.2251,36.288,37.9023,32.6909,-6.4832
1368,0,42.8142,1.21E-10,-136.533,69.7179,-14.6676,-6.17573,-254.409,70.4064,258.478,-20.7918,2.04048,0.681552,57.4729,1.02E-10,103.545,21.5458,25.2466,36.2824,37.911,32.7245,-6.50866
1369,0,42.8023,1.21E-10,-136.505,69.7401,-14.6725,-6.22084,-254.406,70.4283,258.438,-20.8202,2.0123,0.68309,57.499,1.02E-10,103.522,21.5723,25.2681,36.2741,37.9166,32.7566,-6.5329
1370,0,42.7916,1.21E-10,-136.478,69.7617,-14.6772,-6.26427,-254.403,70.4495,258.399,-20.8517,1.97433,0.685326,57.5278,1.03E-10,103.49,21.5953,25.2888,36.2631,37.9188,32.7859,-6.55562
1371,0,42.7834,1.21E-10,-136.456,69.7818,-14.6815,-6.30292,-254.4,70.4693,258.364,-20.8827,1.92833,0.688773,57.5587,1.03E-10,103.451,21.6142,25.3083,36.2491,37.9175,32.8118,-6.57659
1372,0,42.7786,1.20E-10,-136.441,69.8002,-14.6854,-6.33445,-254.398,70.4874,258.337,-20.9106,1.87626,0.693739,57.5916,1.03E-10,103.408,21.629,25.3262,36.2325,37.9132,32.8341,-6.59588
1373,0,42.7779,1.20E-10,-136.434,69.817,-14.6893,-6.35757,-254.395,70.5039,258.317,-20.9328,1.82042,0.700208,57.626,1.04E-10,103.363,21.6401,25.3425,36.2137,37.9063,32.8528,-6.61358
1374,0,42.7813,1.20E-10,-136.434,69.8326,-14.6935,-6.37192,-254.392,70.5193,258.306,-20.9475,1.76317,0.707862,57.6614,1.04E-10,103.321,21.6483,25.3572,36.1937,37.8978,32.8686,-6.62998
1375,0,42.7886,1.20E-10,-136.441,69.8478,-14.6983,-6.37813,-254.389,70.5344,258.302,-20.9548,1.70629,0.716197,57.6972,1.04E-10,103.285,21.6545,25.3705,36.1735,37.8888,32.8822,-6.6453
1376,0,42.799,1.20E-10,-136.451,69.8635,-14.7038,-6.37732,-254.384,70.55,258.306,-20.9547,1.65223,0.724509,57.7324,1.04E-10,103.258,21.6598,25.3824,36.154,37.8804,32.8942,-6.65998
1377,0,42.8114,1.20E-10,-136.465,69.8806,-14.7096,-6.37095,-254.38,70.567,258.315,-20.9491,1.6031,0.732025,57.7658,1.05E-10,103.244,21.6652,25.3932,36.1364,37.8735,32.9054,-6.67419
1378,0,42.8244,1.20E-10,-136.479,69.9,-14.7152,-6.36038,-254.376,70.5862,258.329,-20.9404,1.56054,0.738231,57.7962,1.05E-10,103.242,21.6713,25.4027,36.1211,37.8689,32.9162,-6.68824
1379,0,42.8365,1.21E-10,-136.494,69.9222,-14.7197,-6.34677,-254.373,70.608,258.347,-20.9318,1.52618,0.742747,57.8223,1.05E-10,103.253,21.6782,25.4111,36.1086,37.8669,32.9266,-6.70203
1380,0,42.8462,1.21E-10,-136.509,69.9472,-14.7223,-6.33112,-254.373,70.6324,258.369,-20.9259,1.50103,0.745389,57.8429,1.05E-10,103.272,21.6858,25.4181,36.0989,37.8674,32.9364,-6.71533
1381,0,42.852,1.21E-10,-136.525,69.975,-14.7223,-6.31422,-254.375,70.6592,258.394,-20.9258,1.48563,0.7461,57.8572,1.05E-10,103.297,21.6933,25.4236,36.0919,37.8697,32.945,-6.72757
1382,0,42.8528,1.21E-10,-136.54,70.005,-14.7194,-6.29675,-254.381,70.6877,258.421,-20.9333,1.47992,0.745166,57.8646,1.05E-10,103.325,21.6998,25.4273,36.087,37.8729,32.9517,-6.73793
1383,0,42.8479,1.21E-10,-136.556,70.0361,-14.7137,-6.27935,-254.39,70.7171,258.449,-20.9496,1.4827,0.74286,57.8652,1.05E-10,103.351,21.7039,25.429,36.0838,37.8759,32.9555,-6.74537
1384,0,42.8372,1.21E-10,-136.573,70.0672,-14.7059,-6.26255,-254.401,70.7464,258.478,-20.9745,1.49255,0.739543,57.8593,1.05E-10,103.375,21.7045,25.4285,36.0817,37.8772,32.9554,-6.74884
1385,0,42.8208,1.21E-10,-136.589,70.0969,-14.6969,-6.2469,-254.414,70.7742,258.505,-21.0073,1.50693,0.735537,57.848,1.05E-10,103.394,21.7004,25.4256,36.0802,37.8758,32.9508,-6.74741
1386,0,42.7995,1.21E-10,-136.605,70.124,-14.6879,-6.23265,-254.426,70.7995,258.53,-21.0453,1.52352,0.731096,57.8323,1.05E-10,103.409,21.6909,25.4202,36.079,37.871,32.941,-6.74051
1387,0,42.7745,1.22E-10,-136.62,70.1473,-14.6803,-6.21995,-254.436,70.8212,258.552,-21.0859,1.53902,0.726587,57.8136,1.04E-10,103.422,21.6757,25.4122,36.0778,37.8624,32.9258,-6.72793
1388,0,42.7471,1.22E-10,-136.635,70.1658,-14.675,-6.20879,-254.443,70.8386,258.57,-21.1255,1.55113,0.722062,57.7933,1.04E-10,103.435,21.655,25.4016,36.0768,37.8505,32.9053,-6.71004
1389,0,42.719,1.22E-10,-136.649,70.1791,-14.6728,-6.19904,-254.447,70.8512,258.584,-21.162,1.55728,0.717821,57.7728,1.04E-10,103.447,21.6295,25.3884,36.0761,37.836,32.88,-6.6876
1390,0,42.6915,1.22E-10,-136.662,70.187,-14.6744,-6.19067,-254.446,70.8589,258.595,-21.1914,1.55662,0.713971,57.7533,1.04E-10,103.461,21.6006,25.3727,36.0763,37.8201,32.8508,-6.66176
1391,0,42.6657,1.22E-10,-136.675,70.1901,-14.6797,-6.18367,-254.44,70.8624,258.601,-21.2129,1.54849,0.710674,57.7358,1.04E-10,103.475,21.5699,25.355,36.0779,37.8048,32.8189,-6.63405
1392,0,42.6426,1.23E-10,-136.688,70.1893,-14.6884,-6.17826,-254.431,70.8624,258.603,-21.225,1.53408,0.708176,57.7212,1.04E-10,103.488,21.5391,25.3354,36.0818,37.7914,32.7857,-6.6058
1393,0,42.6223,1.23E-10,-136.701,70.1858,-14.6999,-6.17476,-254.419,70.8601,258.601,-21.2273,1.51557,0.706759,57.7102,1.04E-10,103.497,21.51,25.3147,36.0887,37.7817,32.7526,-6.57827
